loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,3,93.395,0.019,0,280.186
'',00:00:10,0,2,190.335,0.035,1,190.335
'',00:00:15,0,2,98.808,0.033,1,98.808
'',00:00:20,0,1,109.902,0.020,1,109.902
'',00:00:25,0,3,112.967,0.172,0,338.900
'',00:00:27,0,2,102.881,0.016,0,102.881
