loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,43,156.089,0.857,0,958.834
'',00:00:10,0,30,181.205,0.731,0,776.593
'',00:00:15,0,50,115.281,1.029,0,823.435
'',00:00:20,0,47,123.069,0.892,0,826.323
'',00:00:25,0,20,137.394,0.486,0,392.555
'',00:00:30,0,6,111.757,0.065,0,167.635
'',00:00:35,0,116,146.020,2.368,0,2419.757
'',00:00:39,0,58,204.652,1.450,0,1695.686
