loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,8,310.521,0.323,0,2484.171
'',00:00:06,0,2,541.480,0.302,0,541.480
