loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,15,214.643,0.353,0,3219.650
'',00:00:10,0,1,4881.603,0.531,0,4881.603
'',00:00:15,0,0,0.000,0.000,0,0.000
'',00:00:20,0,0,0.000,0.000,0,0.000
'',00:00:25,0,10,307.665,0.331,0,3076.652
'',00:00:29,0,3,424.717,0.016,0,1274.152
