loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,3,120.307,0.019,0,360.921
'',00:00:10,0,1,229.718,0.013,0,229.718
'',00:00:15,0,2,103.002,0.028,1,103.002
'',00:00:20,0,2,94.666,0.026,1,94.666
'',00:00:25,0,3,114.258,0.172,0,342.773
'',00:00:28,0,2,95.233,0.016,0,95.233
