RequestedAt, User, Iteration, Parameter, Value
2017-05-23 20:48:04.0312117,1,1,myTest.search,books
2017-05-23 20:48:04.0312117,1,1,myTest.search1,book
2017-05-23 20:48:05.7612142,1,1,myTest.search,books
2017-05-23 20:48:05.7612142,1,1,myTest.search1,book
2017-05-23 20:48:07.0912160,1,1,myTest.search,books
2017-05-23 20:48:07.0912160,1,1,myTest.search1,book
2017-05-23 20:48:12.1772246,1,2,myTest.search,c#code
2017-05-23 20:48:12.1772246,1,2,myTest.search1,learngo
2017-05-23 20:48:13.5172270,1,2,myTest.search,c#code
2017-05-23 20:48:13.5172270,1,2,myTest.search1,learngo
2017-05-23 20:48:14.7372287,1,2,myTest.search,c#code
2017-05-23 20:48:14.7372287,1,2,myTest.search1,learngo
2017-05-23 20:48:19.2272350,1,3,myTest.search,gst
2017-05-23 20:48:19.2272350,1,3,myTest.search1,gst
2017-05-23 20:48:20.5972369,1,3,myTest.search,gst
2017-05-23 20:48:20.5972369,1,3,myTest.search1,gst
2017-05-23 20:48:21.8472387,1,3,myTest.search,gst
2017-05-23 20:48:21.8472387,1,3,myTest.search1,gst
2017-05-23 20:48:26.1672447,1,4,myTest.search,code
2017-05-23 20:48:26.1672447,1,4,myTest.search1,code
2017-05-23 20:48:27.7272469,1,4,myTest.search,code
2017-05-23 20:48:27.7272469,1,4,myTest.search1,code
2017-05-23 20:48:29.1772490,1,4,myTest.search,code
2017-05-23 20:48:29.1772490,1,4,myTest.search1,code
2017-05-23 20:48:33.2632556,1,5,myTest.search,niagra
2017-05-23 20:48:33.2632556,1,5,myTest.search1,coal
2017-05-23 20:48:34.9932580,1,5,myTest.search,niagra
2017-05-23 20:48:34.9932580,1,5,myTest.search1,coal
2017-05-23 20:48:36.7912613,1,5,myTest.search,niagra
2017-05-23 20:48:36.7912613,1,5,myTest.search1,coal
2017-05-23 20:48:42.2612690,1,6,myTest.search,bookcenter
2017-05-23 20:48:42.2612690,1,6,myTest.search1,bc
2017-05-23 20:48:43.4712707,1,6,myTest.search,bookcenter
2017-05-23 20:48:43.4712707,1,6,myTest.search1,bc
2017-05-23 20:48:44.5312721,1,6,myTest.search,bookcenter
2017-05-23 20:48:44.5312721,1,6,myTest.search1,bc
2017-05-23 20:48:48.9587784,1,7,myTest.search,learngo
2017-05-23 20:48:48.9587784,1,7,myTest.search1,code
2017-05-23 20:48:50.1087801,1,7,myTest.search,learngo
2017-05-23 20:48:50.1087801,1,7,myTest.search1,code
2017-05-23 20:48:51.1587815,1,7,myTest.search,learngo
2017-05-23 20:48:51.1587815,1,7,myTest.search1,code
2017-05-23 20:48:55.1187871,1,8,myTest.search,learnc++
2017-05-23 20:48:55.1187871,1,8,myTest.search1,code
2017-05-23 20:48:56.1107891,1,8,myTest.search,learnc++
2017-05-23 20:48:56.1107891,1,8,myTest.search1,code
2017-05-23 20:48:57.0807905,1,8,myTest.search,learnc++
2017-05-23 20:48:57.0807905,1,8,myTest.search1,code
2017-05-23 20:49:01.2807964,1,9,myTest.search,mysql
2017-05-23 20:49:01.2807964,1,9,myTest.search1,code
2017-05-23 20:49:02.4117986,1,9,myTest.search,mysql
2017-05-23 20:49:02.4117986,1,9,myTest.search1,code
2017-05-23 20:49:03.6318003,1,9,myTest.search,mysql
2017-05-23 20:49:03.6318003,1,9,myTest.search1,code
2017-05-23 20:49:07.8918062,1,10,myTest.search,mssql
2017-05-23 20:49:07.8918062,1,10,myTest.search1,code
2017-05-23 20:49:09.0118078,1,10,myTest.search,mssql
2017-05-23 20:49:09.0118078,1,10,myTest.search1,code
2017-05-23 20:49:10.1118093,1,10,myTest.search,mssql
2017-05-23 20:49:10.1118093,1,10,myTest.search1,code
2017-05-23 20:49:14.3693154,1,11,myTest.search,java
2017-05-23 20:49:14.3693154,1,11,myTest.search1,code
2017-05-23 20:49:16.0593178,1,11,myTest.search,java
2017-05-23 20:49:16.0593178,1,11,myTest.search1,code
2017-05-23 20:49:17.5393198,1,11,myTest.search,java
2017-05-23 20:49:17.5393198,1,11,myTest.search1,code
2017-05-23 20:49:22.0493262,1,12,myTest.search,newtron
2017-05-23 20:49:22.0493262,1,12,myTest.search1,code
2017-05-23 20:50:02.6454028,1,12,myTest.search,newtron
2017-05-23 20:50:02.6454028,1,12,myTest.search1,code
2017-05-23 20:50:04.0454048,1,12,myTest.search,newtron
2017-05-23 20:50:04.0454048,1,12,myTest.search1,code
2017-05-23 20:50:55.2504975,1,13,myTest.search,books
2017-05-23 20:50:55.2504975,1,13,myTest.search1,book
2017-05-23 20:51:01.2930061,1,13,myTest.search,books
2017-05-23 20:51:01.2930061,1,13,myTest.search1,book
2017-05-23 20:51:02.6930081,1,13,myTest.search,books
2017-05-23 20:51:02.6930081,1,13,myTest.search1,book
2017-05-23 20:51:07.4530148,1,14,myTest.search,c#code
2017-05-23 20:51:07.4530148,1,14,myTest.search1,learngo
2017-05-23 20:51:08.7910171,1,14,myTest.search,c#code
2017-05-23 20:51:08.7910171,1,14,myTest.search1,learngo
2017-05-23 20:51:10.2310191,1,14,myTest.search,c#code
2017-05-23 20:51:10.2310191,1,14,myTest.search1,learngo
2017-05-23 20:51:14.6165258,1,15,myTest.search,gst
2017-05-23 20:51:14.6165258,1,15,myTest.search1,gst
2017-05-23 20:51:16.7075299,1,15,myTest.search,gst
2017-05-23 20:51:16.7075299,1,15,myTest.search1,gst
2017-05-23 20:51:18.0175317,1,15,myTest.search,gst
2017-05-23 20:51:18.0175317,1,15,myTest.search1,gst
2017-05-23 20:51:22.5575381,1,16,myTest.search,code
2017-05-23 20:51:22.5575381,1,16,myTest.search1,code
2017-05-23 20:51:24.0975402,1,16,myTest.search,code
2017-05-23 20:51:24.0975402,1,16,myTest.search1,code
2017-05-23 20:51:25.5475423,1,16,myTest.search,code
2017-05-23 20:51:25.5475423,1,16,myTest.search1,code
2017-05-23 20:51:30.4575491,1,17,myTest.search,niagra
2017-05-23 20:51:30.4575491,1,17,myTest.search1,coal
2017-05-23 20:51:33.4375533,1,17,myTest.search,niagra
2017-05-23 20:51:33.4375533,1,17,myTest.search1,coal
2017-05-23 20:51:35.3175559,1,17,myTest.search,niagra
2017-05-23 20:51:35.3175559,1,17,myTest.search1,coal
2017-05-23 20:51:40.7030640,1,18,myTest.search,bookcenter
2017-05-23 20:51:40.7030640,1,18,myTest.search1,bc
2017-05-23 20:51:41.9830658,1,18,myTest.search,bookcenter
2017-05-23 20:51:41.9830658,1,18,myTest.search1,bc
2017-05-23 20:51:43.1030679,1,18,myTest.search,bookcenter
2017-05-23 20:51:43.1030679,1,18,myTest.search1,bc
2017-05-23 20:51:47.5530742,1,19,myTest.search,learngo
2017-05-23 20:51:47.5530742,1,19,myTest.search1,code
2017-05-23 20:51:48.6805759,1,19,myTest.search,learngo
2017-05-23 20:51:48.6805759,1,19,myTest.search1,code
2017-05-23 20:51:49.8405775,1,19,myTest.search,learngo
2017-05-23 20:51:49.8405775,1,19,myTest.search1,code
2017-05-23 20:51:54.8805845,1,20,myTest.search,learnc++
2017-05-23 20:51:54.8805845,1,20,myTest.search1,code
2017-05-23 20:51:56.1405863,1,20,myTest.search,learnc++
2017-05-23 20:51:56.1405863,1,20,myTest.search1,code
2017-05-23 20:51:57.3805880,1,20,myTest.search,learnc++
2017-05-23 20:51:57.3805880,1,20,myTest.search1,code
2017-05-23 20:52:01.8405943,1,21,myTest.search,mysql
2017-05-23 20:52:01.8405943,1,21,myTest.search1,code
2017-05-23 20:52:03.3705964,1,21,myTest.search,mysql
2017-05-23 20:52:03.3705964,1,21,myTest.search1,code
2017-05-23 20:52:04.3805978,1,21,myTest.search,mysql
2017-05-23 20:52:04.3805978,1,21,myTest.search1,code
2017-05-23 20:52:08.5596048,1,22,myTest.search,mssql
2017-05-23 20:52:08.5596048,1,22,myTest.search1,code
2017-05-23 20:52:09.8496066,1,22,myTest.search,mssql
2017-05-23 20:52:09.8496066,1,22,myTest.search1,code
2017-05-23 20:52:11.0696083,1,22,myTest.search,mssql
2017-05-23 20:52:11.0696083,1,22,myTest.search1,code
2017-05-23 20:52:15.4046144,1,23,myTest.search,java
2017-05-23 20:52:15.4046144,1,23,myTest.search1,code
2017-05-23 20:52:16.9246165,1,23,myTest.search,java
2017-05-23 20:52:16.9246165,1,23,myTest.search1,code
2017-05-23 20:52:18.3646186,1,23,myTest.search,java
2017-05-23 20:52:18.3646186,1,23,myTest.search1,code
2017-05-23 20:52:22.9246249,1,24,myTest.search,newtron
2017-05-23 20:52:22.9246249,1,24,myTest.search1,code
2017-05-23 20:52:24.4671273,1,24,myTest.search,newtron
2017-05-23 20:52:24.4671273,1,24,myTest.search1,code
2017-05-23 20:52:26.3071298,1,24,myTest.search,newtron
2017-05-23 20:52:26.3071298,1,24,myTest.search1,code
2017-05-23 20:52:30.4621365,1,25,myTest.search,books
2017-05-23 20:52:30.4621365,1,25,myTest.search1,book
2017-05-23 20:52:32.0321387,1,25,myTest.search,books
2017-05-23 20:52:32.0321387,1,25,myTest.search1,book
2017-05-23 20:52:33.4021406,1,25,myTest.search,books
2017-05-23 20:52:33.4021406,1,25,myTest.search1,book
2017-05-23 20:52:38.2471482,1,26,myTest.search,c#code
2017-05-23 20:52:38.2471482,1,26,myTest.search1,learngo
2017-05-23 20:52:39.7071503,1,26,myTest.search,c#code
2017-05-23 20:52:39.7071503,1,26,myTest.search1,learngo
2017-05-23 20:52:41.1871524,1,26,myTest.search,c#code
2017-05-23 20:52:41.1871524,1,26,myTest.search1,learngo
2017-05-23 20:52:45.5871585,1,27,myTest.search,gst
2017-05-23 20:52:45.5871585,1,27,myTest.search1,gst
2017-05-23 20:52:46.7371601,1,27,myTest.search,gst
2017-05-23 20:52:46.7371601,1,27,myTest.search1,gst
2017-05-23 20:52:47.9271618,1,27,myTest.search,gst
2017-05-23 20:52:47.9271618,1,27,myTest.search1,gst
2017-05-23 20:52:53.6221698,1,28,myTest.search,code
2017-05-23 20:52:53.6221698,1,28,myTest.search1,code
2017-05-23 20:52:54.7921715,1,28,myTest.search,code
2017-05-23 20:52:54.7921715,1,28,myTest.search1,code
2017-05-23 20:52:55.9821731,1,28,myTest.search,code
2017-05-23 20:52:55.9821731,1,28,myTest.search1,code
