loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,16,305.724,1.153,0,2445.790
'',00:00:09,0,27,228.325,1.115,0,3082.385
