loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,26,114.504,0.548,0,425.302
'',00:00:09,0,35,114.397,0.542,0,571.985
