192.168.0.2	192.168.0.2	loadgen1	combinedScenarioRun	596180047	596180050	LaunchURL	596180053	596180051	/megacrm	2	1	2018-12-14 11:39:55.8281006	2018-12-14 11:39:57.2451385	1417.0379	302	0	2018-12-14 11:39:57.2449103	1416.8097
192.168.0.2	192.168.0.2	loadgen1	combinedScenarioRun	596180047	596180050	LaunchURL	596180053	596180051	/megacrm	1	1	2018-12-14 11:39:56.9987707	2018-12-14 11:39:58.2672441	1268.4734	302	0	2018-12-14 11:39:58.2670805	1268.3098
192.168.0.2	192.168.0.2	loadgen1	combinedScenarioRun	596180047	596180050	LaunchURL	596180053	596180054	/megacrm/	2	1	2018-12-14 11:39:58.2675098	2018-12-14 11:40:05.0581033	6790.5935	200	3783	2018-12-14 11:40:05.0577150	6790.2052
