RequestedAt, User, Iteration, Parameter, Value
2017-05-23 14:51:33.3372153,1,1,myTest.search,books
2017-05-23 14:51:33.3372153,1,1,myTest.search,books
2017-05-23 14:51:43.0292296,1,1,myTest.search,books
2017-05-23 14:51:43.0292296,1,1,myTest.search,books
2017-05-23 14:51:50.5892401,1,1,myTest.search,books
2017-05-23 14:51:50.5892401,1,1,myTest.search,books
2017-05-23 14:51:59.4922528,1,2,myTest.search,books
2017-05-23 14:51:59.4922528,1,2,myTest.search,books
2017-05-23 14:52:08.6322656,1,2,myTest.search,books
2017-05-23 14:52:08.6322656,1,2,myTest.search,books
2017-05-23 14:52:17.7902788,1,2,myTest.search,books
2017-05-23 14:52:17.7902788,1,2,myTest.search,books
2017-05-23 14:52:27.1302919,1,3,myTest.search,books
2017-05-23 14:52:27.1302919,1,3,myTest.search,books
2017-05-23 14:52:36.2723048,1,3,myTest.search,books
2017-05-23 14:52:36.2723048,1,3,myTest.search,books
2017-05-23 14:53:03.0343424,1,3,myTest.search,books
2017-05-23 14:53:03.0343424,1,3,myTest.search,books
