loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,15,209.705,0.353,0,3145.577
'',00:00:10,0,1,1961.448,0.444,0,1961.448
'',00:00:15,0,0,0.000,0.000,0,0.000
'',00:00:20,0,0,0.000,0.000,0,0.000
'',00:00:25,0,15,223.490,0.352,0,3352.353
