loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,21,329.001,0.336,0,1151.502
'',00:00:05,0,3,318.196,0.168,0,318.196
