RequestedAt, User, Iteration, Parameter, Value
2017-05-24 09:44:43.0179863,1,1,myTest.search,books
2017-05-24 09:44:43.0179863,1,1,myTest.search1,book
2017-05-24 09:44:44.3710637,1,1,myTest.search,books
2017-05-24 09:44:44.3710637,1,1,myTest.search1,book
2017-05-24 09:44:45.5281299,1,1,myTest.search,books
2017-05-24 09:44:45.5281299,1,1,myTest.search1,book
2017-05-24 09:44:50.1183925,1,2,myTest.search,c#code
2017-05-24 09:44:50.1183925,1,2,myTest.search1,learngo
2017-05-24 09:44:51.3954655,1,2,myTest.search,c#code
2017-05-24 09:44:51.3954655,1,2,myTest.search1,learngo
2017-05-24 09:44:52.8575491,1,2,myTest.search,c#code
2017-05-24 09:44:52.8575491,1,2,myTest.search1,learngo
2017-05-24 09:44:58.4778706,1,3,myTest.search,gst
2017-05-24 09:44:58.4778706,1,3,myTest.search1,gst
2017-05-24 09:44:59.7229418,1,3,myTest.search,gst
2017-05-24 09:44:59.7229418,1,3,myTest.search1,gst
2017-05-24 09:45:00.9060095,1,3,myTest.search,gst
2017-05-24 09:45:00.9060095,1,3,myTest.search1,gst
2017-05-24 09:45:05.8342914,1,4,myTest.search,code
2017-05-24 09:45:05.8342914,1,4,myTest.search1,code
2017-05-24 09:45:07.1413661,1,4,myTest.search,code
2017-05-24 09:45:07.1413661,1,4,myTest.search1,code
2017-05-24 09:45:08.4034383,1,4,myTest.search,code
2017-05-24 09:45:08.4034383,1,4,myTest.search1,code
2017-05-24 09:45:13.0357032,1,5,myTest.search,niagra
2017-05-24 09:45:13.0367033,1,5,myTest.search1,coal
2017-05-24 09:45:14.3717797,1,5,myTest.search,niagra
2017-05-24 09:45:14.3717797,1,5,myTest.search1,coal
2017-05-24 09:45:16.1048788,1,5,myTest.search,niagra
2017-05-24 09:45:16.1048788,1,5,myTest.search1,coal
2017-05-24 09:45:21.1371666,1,6,myTest.search,bookcenter
2017-05-24 09:45:21.1371666,1,6,myTest.search1,bc
2017-05-24 09:45:22.2582307,1,6,myTest.search,bookcenter
2017-05-24 09:45:22.2582307,1,6,myTest.search1,bc
2017-05-24 09:45:23.4382982,1,6,myTest.search,bookcenter
2017-05-24 09:45:23.4382982,1,6,myTest.search1,bc
2017-05-24 09:45:28.3135771,1,7,myTest.search,learngo
2017-05-24 09:45:28.3135771,1,7,myTest.search1,code
2017-05-24 09:45:29.3046338,1,7,myTest.search,learngo
2017-05-24 09:45:29.3046338,1,7,myTest.search1,code
2017-05-24 09:45:30.4426989,1,7,myTest.search,learngo
2017-05-24 09:45:30.4426989,1,7,myTest.search1,code
2017-05-24 09:45:35.8730095,1,8,myTest.search,learnc++
2017-05-24 09:45:35.8730095,1,8,myTest.search1,code
2017-05-24 09:45:36.9560714,1,8,myTest.search,learnc++
2017-05-24 09:45:36.9560714,1,8,myTest.search1,code
2017-05-24 09:45:38.1511398,1,8,myTest.search,learnc++
2017-05-24 09:45:38.1511398,1,8,myTest.search1,code
2017-05-24 09:45:43.1394251,1,9,myTest.search,mysql
2017-05-24 09:45:43.1394251,1,9,myTest.search1,code
2017-05-24 09:45:44.1664838,1,9,myTest.search,mysql
2017-05-24 09:45:44.1664838,1,9,myTest.search1,code
2017-05-24 09:45:45.2445455,1,9,myTest.search,mysql
2017-05-24 09:45:45.2445455,1,9,myTest.search1,code
2017-05-24 09:45:50.2018290,1,10,myTest.search,mssql
2017-05-24 09:45:50.2018290,1,10,myTest.search1,code
2017-05-24 09:45:51.2538892,1,10,myTest.search,mssql
2017-05-24 09:45:51.2538892,1,10,myTest.search1,code
2017-05-24 09:45:52.2749476,1,10,myTest.search,mssql
2017-05-24 09:45:52.2749476,1,10,myTest.search1,code
2017-05-24 09:45:57.1422260,1,11,myTest.search,java
2017-05-24 09:45:57.1422260,1,11,myTest.search1,code
2017-05-24 09:45:58.6823141,1,11,myTest.search,java
2017-05-24 09:45:58.6823141,1,11,myTest.search1,code
2017-05-24 09:45:59.9263852,1,11,myTest.search,java
2017-05-24 09:45:59.9263852,1,11,myTest.search1,code
2017-05-24 09:46:04.8186651,1,12,myTest.search,newtron
2017-05-24 09:46:04.8196651,1,12,myTest.search1,code
2017-05-24 09:46:06.2907493,1,12,myTest.search,newtron
2017-05-24 09:46:06.2907493,1,12,myTest.search1,code
2017-05-24 09:46:07.6258256,1,12,myTest.search,newtron
2017-05-24 09:46:07.6258256,1,12,myTest.search1,code
