loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,3,360.771,0.037,0,1082.313
'',00:00:10,0,2,317.691,0.025,0,635.383
'',00:00:15,0,1,194.545,0.021,0,194.545
'',00:00:20,0,4,188.194,0.081,0,376.389
'',00:00:25,0,2,261.845,0.020,0,523.690
'',00:00:30,0,1,178.678,0.021,0,178.678
'',00:00:35,0,1,171.932,0.010,0,171.932
'',00:00:40,0,0,0.000,0.000,0,0.000
'',00:00:41,0,6,237.245,0.057,0,711.734
