loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,3,196.397,0.037,0,589.192
'',00:00:10,0,4,295.670,0.059,0,591.339
'',00:00:15,0,2,186.444,0.031,0,186.444
'',00:00:20,0,4,221.419,0.078,0,442.839
'',00:00:25,0,5,195.642,0.076,0,489.106
'',00:00:30,0,1,186.876,0.010,0,186.876
'',00:00:35,0,1,204.777,0.010,0,204.777
'',00:00:40,0,2,203.493,0.019,0,203.493
'',00:00:40,0,2,207.584,0.019,0,207.584
