loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,9,161.426,0.056,0,1452.836
'',00:00:10,0,4,296.690,0.061,0,593.381
'',00:00:15,0,2,214.819,0.036,0,214.819
'',00:00:20,0,4,210.563,0.076,0,421.126
'',00:00:25,0,4,220.194,0.056,0,440.389
'',00:00:30,0,2,210.329,0.031,0,210.329
'',00:00:35,0,1,206.612,0.010,0,206.612
'',00:00:40,0,3,235.425,0.216,0,706.275
'',00:00:41,0,4,199.244,0.038,0,398.488
