loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,9,246.869,0.348,0,1110.911
'',00:00:07,0,7,311.679,0.403,0,1090.878
