RequestedAt, User, Iteration, Parameter, Value
2017-05-24 17:15:20.5479831,14,2,CurrentDate,2017-05-24 05:15:20
2017-05-24 17:15:22.1979910,12,2,myTest.search,gst
2017-05-24 17:15:22.1979910,12,2,CurrentDate,2017-05-24 05:15:22
2017-05-24 17:15:22.2879911,4,4,myTest.search,code
2017-05-24 17:15:22.2879911,4,4,CurrentDate,2017-05-24 05:15:22
2017-05-24 17:15:22.8679920,13,2,myTest.search,niagra
2017-05-24 17:15:22.8779920,13,2,CurrentDate,2017-05-24 05:15:22
2017-05-24 17:15:23.0579922,18,1,myTest.search,bookcenter
2017-05-24 17:15:23.3079926,18,1,CurrentDate,2017-05-24 05:15:23
2017-05-24 17:15:23.4999941,6,4,myTest.search,learngo
2017-05-24 17:15:23.4999941,6,4,CurrentDate,2017-05-24 05:15:23
2017-05-24 17:15:24.5619968,8,3,myTest.search,learnc++
2017-05-24 17:15:24.5619968,8,3,CurrentDate,2017-05-24 05:15:24
2017-05-24 17:15:26.2680062,7,3,myTest.search,mysql
2017-05-24 17:15:26.3080063,7,3,CurrentDate,2017-05-24 05:15:26
2017-05-24 17:15:26.4580065,17,1,myTest.search,mssql
2017-05-24 17:15:26.4580065,17,1,CurrentDate,2017-05-24 05:15:26
2017-05-24 17:15:26.9400084,15,2,myTest.search,java
2017-05-24 17:15:26.9400084,15,2,CurrentDate,2017-05-24 05:15:26
2017-05-24 17:15:29.4780168,22,1,myTest.search,newtron
2017-05-24 17:15:29.4780168,22,1,CurrentDate,2017-05-24 05:15:29
2017-05-24 17:15:30.0080176,2,4,myTest.search,books
2017-05-24 17:15:30.0080176,2,4,CurrentDate,2017-05-24 05:15:30
2017-05-24 17:15:30.2680179,21,1,myTest.search,c#code
2017-05-24 17:15:30.2680179,21,1,CurrentDate,2017-05-24 05:15:30
2017-05-24 17:15:30.2680179,19,2,myTest.search,gst
2017-05-24 17:15:30.2680179,19,2,CurrentDate,2017-05-24 05:15:30
2017-05-24 17:15:31.5020221,25,1,myTest.search,code
2017-05-24 17:15:31.5220222,9,3,myTest.search,niagra
2017-05-24 17:15:31.5520222,11,3,myTest.search,bookcenter
2017-05-24 17:15:31.5620222,9,3,CurrentDate,2017-05-24 05:15:31
2017-05-24 17:15:31.5620222,25,1,CurrentDate,2017-05-24 05:15:31
2017-05-24 17:15:31.7220224,11,3,CurrentDate,2017-05-24 05:15:31
2017-05-24 17:15:32.1740243,3,5,myTest.search,learngo
2017-05-24 17:15:32.1840243,3,5,CurrentDate,2017-05-24 05:15:32
2017-05-24 17:15:33.0560268,4,5,myTest.search,learnc++
2017-05-24 17:15:33.0560268,4,5,CurrentDate,2017-05-24 05:15:33
2017-05-24 17:15:33.5060274,1,5,myTest.search,mysql
2017-05-24 17:15:33.5060274,1,5,CurrentDate,2017-05-24 05:15:33
2017-05-24 17:15:34.2880308,23,1,myTest.search,mssql
2017-05-24 17:15:34.2880308,23,1,CurrentDate,2017-05-24 05:15:34
2017-05-24 17:15:34.5280312,28,1,myTest.search,java
2017-05-24 17:15:34.5280312,28,1,CurrentDate,2017-05-24 05:15:34
2017-05-24 17:15:34.6680314,26,1,myTest.search,newtron
2017-05-24 17:15:34.6780314,26,1,CurrentDate,2017-05-24 05:15:34
2017-05-24 17:15:36.0320368,24,1,myTest.search,books
2017-05-24 17:15:36.0320368,24,1,CurrentDate,2017-05-24 05:15:36
2017-05-24 17:15:37.9100444,18,2,myTest.search,c#code
2017-05-24 17:15:37.9100444,18,2,CurrentDate,2017-05-24 05:15:37
2017-05-24 17:15:37.9300444,16,2,myTest.search,gst
2017-05-24 17:15:37.9300444,16,2,CurrentDate,2017-05-24 05:15:37
2017-05-24 17:15:39.6580517,5,4,myTest.search,code
2017-05-24 17:15:39.6580517,5,4,CurrentDate,2017-05-24 05:15:39
2017-05-24 17:15:40.4040565,10,3,myTest.search,niagra
2017-05-24 17:15:40.4040565,10,3,CurrentDate,2017-05-24 05:15:40
2017-05-24 17:15:40.4240565,12,3,myTest.search,bookcenter
2017-05-24 17:15:40.4240565,12,3,CurrentDate,2017-05-24 05:15:40
2017-05-24 17:15:41.2520637,30,1,myTest.search,learngo
2017-05-24 17:15:41.2520637,30,1,CurrentDate,2017-05-24 05:15:41
2017-05-24 17:15:41.6100735,29,1,myTest.search,learnc++
2017-05-24 17:15:41.6100735,29,1,CurrentDate,2017-05-24 05:15:41
2017-05-24 17:15:41.6200736,27,1,myTest.search,mysql
2017-05-24 17:15:41.6200736,27,1,CurrentDate,2017-05-24 05:15:41
2017-05-24 17:15:41.9940777,34,1,myTest.search,mssql
2017-05-24 17:15:41.9940777,34,1,CurrentDate,2017-05-24 05:15:41
2017-05-24 17:15:42.1440779,32,1,myTest.search,java
2017-05-24 17:15:42.1440779,32,1,CurrentDate,2017-05-24 05:15:42
2017-05-24 17:15:42.2340780,14,3,myTest.search,newtron
2017-05-24 17:15:42.2340780,14,3,CurrentDate,2017-05-24 05:15:42
2017-05-24 17:15:42.5080814,17,2,myTest.search,books
2017-05-24 17:15:42.5180814,17,2,CurrentDate,2017-05-24 05:15:42
2017-05-24 17:15:42.6510834,31,1,myTest.search,c#code
2017-05-24 17:15:42.6510834,31,1,CurrentDate,2017-05-24 05:15:42
2017-05-24 17:15:42.9760881,21,2,myTest.search,gst
2017-05-24 17:15:42.9760881,21,2,CurrentDate,2017-05-24 05:15:42
2017-05-24 17:15:43.0160881,13,3,myTest.search,code
2017-05-24 17:15:43.0160881,13,3,CurrentDate,2017-05-24 05:15:43
2017-05-24 17:15:43.1560883,19,3,myTest.search,niagra
2017-05-24 17:15:43.1560883,19,3,CurrentDate,2017-05-24 05:15:43
2017-05-24 17:15:43.1860884,8,4,myTest.search,bookcenter
2017-05-24 17:15:43.1860884,8,4,CurrentDate,2017-05-24 05:15:43
2017-05-24 17:15:43.2360884,33,1,myTest.search,learngo
2017-05-24 17:15:43.2360884,33,1,CurrentDate,2017-05-24 05:15:43
2017-05-24 17:15:43.5610892,20,2,myTest.search,learnc++
2017-05-24 17:15:43.5610892,20,2,CurrentDate,2017-05-24 05:15:43
2017-05-24 17:15:43.7000927,36,1,myTest.search,mysql
2017-05-24 17:15:43.7100927,36,1,CurrentDate,2017-05-24 05:15:43
2017-05-24 17:15:43.7720940,37,1,myTest.search,mssql
2017-05-24 17:15:43.7720940,37,1,CurrentDate,2017-05-24 05:15:43
2017-05-24 17:15:43.8720941,6,5,myTest.search,java
2017-05-24 17:15:43.8720941,6,5,CurrentDate,2017-05-24 05:15:43
2017-05-24 17:15:44.6001040,39,1,myTest.search,newtron
2017-05-24 17:15:44.6001040,7,4,myTest.search,books
2017-05-24 17:15:44.6001040,39,1,CurrentDate,2017-05-24 05:15:44
2017-05-24 17:15:44.6001040,7,4,CurrentDate,2017-05-24 05:15:44
2017-05-24 17:15:45.0816083,35,1,myTest.search,c#code
2017-05-24 17:15:45.0816083,35,1,CurrentDate,2017-05-24 05:15:45
2017-05-24 17:15:45.9086182,15,3,myTest.search,gst
2017-05-24 17:15:45.9096183,15,3,CurrentDate,2017-05-24 05:15:45
2017-05-24 17:15:46.8476262,22,2,myTest.search,code
2017-05-24 17:15:46.8706269,2,5,myTest.search,niagra
2017-05-24 17:15:46.8746272,22,2,CurrentDate,2017-05-24 05:15:46
2017-05-24 17:15:47.1596323,2,5,CurrentDate,2017-05-24 05:15:47
2017-05-24 17:15:55.3857067,40,1,myTest.search,bookcenter
2017-05-24 17:15:55.3857067,40,1,CurrentDate,2017-05-24 05:15:55
2017-05-24 17:16:04.6797567,4,6,myTest.search,learngo
2017-05-24 17:16:04.6797567,4,6,CurrentDate,2017-05-24 05:16:04
2017-05-24 17:16:06.4937773,41,1,myTest.search,learnc++
2017-05-24 17:16:06.4937773,41,1,CurrentDate,2017-05-24 05:16:06
2017-05-24 17:16:06.5837775,25,2,myTest.search,mysql
2017-05-24 17:16:06.5837775,25,2,CurrentDate,2017-05-24 05:16:06
2017-05-24 17:16:07.6037923,38,1,myTest.search,mssql
2017-05-24 17:16:07.6037923,38,1,CurrentDate,2017-05-24 05:16:07
2017-05-24 17:16:08.5618052,43,1,myTest.search,java
2017-05-24 17:16:08.5718052,43,1,CurrentDate,2017-05-24 05:16:08
2017-05-24 17:16:09.8378207,42,1,myTest.search,newtron
2017-05-24 17:16:09.8378207,42,1,CurrentDate,2017-05-24 05:16:09
2017-05-24 17:16:10.7618446,26,2,myTest.search,books
2017-05-24 17:16:10.7618446,26,2,CurrentDate,2017-05-24 05:16:10
2017-05-24 17:16:12.1408677,18,3,myTest.search,c#code
2017-05-24 17:16:12.1408677,18,3,CurrentDate,2017-05-24 05:16:12
2017-05-24 17:16:12.4048744,44,1,myTest.search,gst
2017-05-24 17:16:12.4048744,44,1,CurrentDate,2017-05-24 05:16:12
2017-05-24 17:16:12.6648748,11,4,myTest.search,code
2017-05-24 17:16:12.6648748,11,4,CurrentDate,2017-05-24 05:16:12
2017-05-24 17:16:14.1018972,34,2,myTest.search,niagra
2017-05-24 17:16:14.1018972,34,2,CurrentDate,2017-05-24 05:16:14
2017-05-24 17:16:14.1018972,24,2,myTest.search,bookcenter
2017-05-24 17:16:14.1018972,24,2,CurrentDate,2017-05-24 05:16:14
2017-05-24 17:16:14.3138993,9,4,myTest.search,learngo
2017-05-24 17:16:14.3138993,9,4,CurrentDate,2017-05-24 05:16:14
2017-05-24 17:16:15.0759184,3,6,myTest.search,learnc++
2017-05-24 17:16:15.0769184,3,6,CurrentDate,2017-05-24 05:16:15
2017-05-24 17:16:15.5599254,47,1,myTest.search,mysql
2017-05-24 17:16:15.5599254,47,1,CurrentDate,2017-05-24 05:16:15
2017-05-24 17:16:15.8139321,50,1,myTest.search,mssql
2017-05-24 17:16:15.8149322,50,1,CurrentDate,2017-05-24 05:16:15
2017-05-24 17:16:15.8159322,36,2,myTest.search,java
2017-05-24 17:16:15.8169323,36,2,CurrentDate,2017-05-24 05:16:15
2017-05-24 17:16:15.8399336,45,1,myTest.search,newtron
2017-05-24 17:16:15.8409337,45,1,CurrentDate,2017-05-24 05:16:15
2017-05-24 17:16:18.6329650,28,2,myTest.search,books
2017-05-24 17:16:18.6329650,28,2,CurrentDate,2017-05-24 05:16:18
2017-05-24 17:16:34.9215821,57,1,myTest.search,c#code
2017-05-24 17:16:34.9215821,57,1,CurrentDate,2017-05-24 05:16:34
2017-05-24 17:16:36.3156060,39,2,myTest.search,gst
2017-05-24 17:16:36.3156060,39,2,CurrentDate,2017-05-24 05:16:36
2017-05-24 17:16:36.4376080,46,1,myTest.search,code
2017-05-24 17:16:36.4376080,46,1,CurrentDate,2017-05-24 05:16:36
2017-05-24 17:16:36.9516178,27,2,myTest.search,niagra
2017-05-24 17:16:36.9516178,27,2,CurrentDate,2017-05-24 05:16:36
2017-05-24 17:16:36.9816179,21,3,myTest.search,bookcenter
2017-05-24 17:16:36.9816179,21,3,CurrentDate,2017-05-24 05:16:36
2017-05-24 17:16:37.7976339,49,1,myTest.search,learngo
2017-05-24 17:16:37.7976339,49,1,CurrentDate,2017-05-24 05:16:37
2017-05-24 17:16:38.0596355,14,4,myTest.search,learnc++
2017-05-24 17:16:38.0596355,14,4,CurrentDate,2017-05-24 05:16:38
2017-05-24 17:16:38.0896355,48,1,myTest.search,mysql
2017-05-24 17:16:38.0896355,48,1,CurrentDate,2017-05-24 05:16:38
2017-05-24 17:16:39.2696433,35,2,myTest.search,mssql
2017-05-24 17:16:39.2696433,35,2,CurrentDate,2017-05-24 05:16:39
2017-05-24 17:16:39.7836526,29,2,myTest.search,java
2017-05-24 17:16:39.7836526,29,2,CurrentDate,2017-05-24 05:16:39
2017-05-24 17:16:39.9136528,19,4,myTest.search,newtron
2017-05-24 17:16:39.9146529,19,4,CurrentDate,2017-05-24 05:16:39
2017-05-24 17:16:40.3586598,61,1,myTest.search,books
2017-05-24 17:16:40.3596599,61,1,CurrentDate,2017-05-24 05:16:40
2017-05-24 17:16:40.7056680,5,5,myTest.search,c#code
2017-05-24 17:16:40.7056680,5,5,CurrentDate,2017-05-24 05:16:40
2017-05-24 17:16:42.9366924,30,2,myTest.search,gst
2017-05-24 17:16:42.9376924,30,2,CurrentDate,2017-05-24 05:16:42
2017-05-24 17:16:43.1516985,37,2,myTest.search,code
2017-05-24 17:16:43.1516985,37,2,CurrentDate,2017-05-24 05:16:43
2017-05-24 17:16:43.7677109,7,5,myTest.search,niagra
2017-05-24 17:16:43.7677109,7,5,CurrentDate,2017-05-24 05:16:43
2017-05-24 17:16:47.3377560,32,2,myTest.search,bookcenter
2017-05-24 17:16:47.3377560,32,2,CurrentDate,2017-05-24 05:16:47
2017-05-24 17:16:49.7997992,51,1,myTest.search,learngo
2017-05-24 17:16:49.7997992,51,1,CurrentDate,2017-05-24 05:16:49
2017-05-24 17:16:51.6158255,52,1,myTest.search,learnc++
2017-05-24 17:16:51.6258255,52,1,CurrentDate,2017-05-24 05:16:51
2017-05-24 17:16:53.2538724,13,4,myTest.search,mysql
2017-05-24 17:16:53.2538724,13,4,CurrentDate,2017-05-24 05:16:53
2017-05-24 17:16:53.4058738,1,6,myTest.search,mssql
2017-05-24 17:16:53.4058738,1,6,CurrentDate,2017-05-24 05:16:53
2017-05-24 17:16:53.4458739,17,3,myTest.search,java
2017-05-24 17:16:53.4458739,17,3,CurrentDate,2017-05-24 05:16:53
2017-05-24 17:16:54.6118842,63,1,myTest.search,newtron
2017-05-24 17:16:54.6118842,63,1,CurrentDate,2017-05-24 05:16:54
2017-05-24 17:16:57.9359371,59,1,myTest.search,books
2017-05-24 17:16:57.9359371,59,1,CurrentDate,2017-05-24 05:16:57
2017-05-24 17:16:59.1139470,56,1,myTest.search,c#code
2017-05-24 17:16:59.1139470,54,1,myTest.search,gst
2017-05-24 17:16:59.1139470,56,1,CurrentDate,2017-05-24 05:16:59
2017-05-24 17:16:59.1139470,54,1,CurrentDate,2017-05-24 05:16:59
2017-05-24 17:17:01.3019563,66,1,myTest.search,code
2017-05-24 17:17:01.3019563,66,1,CurrentDate,2017-05-24 05:17:01
2017-05-24 17:17:19.8660272,55,1,myTest.search,niagra
2017-05-24 17:17:19.8760272,55,1,CurrentDate,2017-05-24 05:17:19
2017-05-24 17:17:22.8830452,60,1,myTest.search,bookcenter
2017-05-24 17:17:22.8930452,60,1,CurrentDate,2017-05-24 05:17:22
2017-05-24 17:17:24.8070788,70,1,myTest.search,learngo
2017-05-24 17:17:24.8070788,70,1,CurrentDate,2017-05-24 05:17:24
2017-05-24 17:17:24.9190802,53,1,myTest.search,learnc++
2017-05-24 17:17:24.9190802,53,1,CurrentDate,2017-05-24 05:17:24
2017-05-24 17:17:25.2730826,95,1,myTest.search,mysql
2017-05-24 17:17:25.2740826,95,1,CurrentDate,2017-05-24 05:17:25
2017-05-24 17:17:25.9490939,89,1,myTest.search,mssql
2017-05-24 17:17:25.9500940,89,1,CurrentDate,2017-05-24 05:17:25
2017-05-24 17:17:26.0710959,42,2,myTest.search,java
2017-05-24 17:17:26.1010959,42,2,CurrentDate,2017-05-24 05:17:26
2017-05-24 17:17:26.9671053,87,1,myTest.search,newtron
2017-05-24 17:17:26.9671053,87,1,CurrentDate,2017-05-24 05:17:26
2017-05-24 17:17:27.5051126,97,1,myTest.search,books
2017-05-24 17:17:27.5051126,97,1,CurrentDate,2017-05-24 05:17:27
2017-05-24 17:17:27.5051126,81,1,myTest.search,c#code
2017-05-24 17:17:27.5051126,81,1,CurrentDate,2017-05-24 05:17:27
2017-05-24 17:17:27.5151126,96,1,myTest.search,gst
2017-05-24 17:17:27.5151126,96,1,CurrentDate,2017-05-24 05:17:27
2017-05-24 17:17:27.5251126,40,2,myTest.search,code
2017-05-24 17:17:27.6371157,40,2,CurrentDate,2017-05-24 05:17:27
2017-05-24 17:17:28.1431178,84,1,myTest.search,niagra
2017-05-24 17:17:28.1431178,84,1,CurrentDate,2017-05-24 05:17:28
2017-05-24 17:17:28.6211229,78,1,myTest.search,bookcenter
2017-05-24 17:17:28.6211229,78,1,CurrentDate,2017-05-24 05:17:28
2017-05-24 17:17:28.6311229,75,1,myTest.search,learngo
2017-05-24 17:17:28.6311229,75,1,CurrentDate,2017-05-24 05:17:28
2017-05-24 17:17:28.6711235,4,7,myTest.search,learnc++
2017-05-24 17:17:28.6721235,4,7,CurrentDate,2017-05-24 05:17:28
2017-05-24 17:17:28.7031242,11,5,myTest.search,mysql
2017-05-24 17:17:28.7031242,11,5,CurrentDate,2017-05-24 05:17:28
2017-05-24 17:17:28.7031242,93,1,myTest.search,mssql
2017-05-24 17:17:28.7031242,93,1,CurrentDate,2017-05-24 05:17:28
2017-05-24 17:17:28.7031242,18,4,myTest.search,java
2017-05-24 17:17:28.7031242,18,4,CurrentDate,2017-05-24 05:17:28
2017-05-24 17:17:28.8651262,9,5,myTest.search,newtron
2017-05-24 17:17:28.8751262,9,5,CurrentDate,2017-05-24 05:17:28
2017-05-24 17:17:28.8951263,76,1,myTest.search,books
2017-05-24 17:17:29.0251264,76,1,CurrentDate,2017-05-24 05:17:29
2017-05-24 17:17:29.3371320,91,1,myTest.search,c#code
2017-05-24 17:17:29.3371320,91,1,CurrentDate,2017-05-24 05:17:29
2017-05-24 17:17:29.3571320,99,1,myTest.search,gst
2017-05-24 17:17:29.3571320,99,1,CurrentDate,2017-05-24 05:17:29
2017-05-24 17:17:29.9131460,72,1,myTest.search,code
2017-05-24 17:17:29.9141460,72,1,CurrentDate,2017-05-24 05:17:29
2017-05-24 17:17:30.1571532,88,1,myTest.search,niagra
2017-05-24 17:17:30.1571532,88,1,CurrentDate,2017-05-24 05:17:30
2017-05-24 17:17:30.2771534,79,1,myTest.search,bookcenter
2017-05-24 17:17:30.2771534,79,1,CurrentDate,2017-05-24 05:17:30
2017-05-24 17:17:33.1591994,47,2,myTest.search,newtron
2017-05-24 17:17:33.1691994,47,2,CurrentDate,2017-05-24 05:17:33
2017-05-24 17:17:33.1891995,80,1,myTest.search,books
2017-05-24 17:17:33.2391995,80,1,CurrentDate,2017-05-24 05:17:33
2017-05-24 17:17:33.5492000,86,1,myTest.search,c#code
2017-05-24 17:17:33.5492000,86,1,CurrentDate,2017-05-24 05:17:33
2017-05-24 17:17:33.6992002,36,3,myTest.search,gst
2017-05-24 17:17:33.6992002,36,3,CurrentDate,2017-05-24 05:17:33
2017-05-24 17:17:34.3442030,58,1,myTest.search,code
2017-05-24 17:17:34.3452031,58,1,CurrentDate,2017-05-24 05:17:34
2017-05-24 17:17:34.7512040,69,1,myTest.search,niagra
2017-05-24 17:17:34.7512040,69,1,CurrentDate,2017-05-24 05:17:34
2017-05-24 17:17:35.0412044,98,1,myTest.search,bookcenter
2017-05-24 17:17:35.0512044,98,1,CurrentDate,2017-05-24 05:17:35
2017-05-24 17:17:35.2212046,65,1,myTest.search,learngo
2017-05-24 17:17:35.2212046,65,1,CurrentDate,2017-05-24 05:17:35
2017-05-24 17:17:35.5152075,74,1,myTest.search,learnc++
2017-05-24 17:17:35.5252075,74,1,CurrentDate,2017-05-24 05:17:35
2017-05-24 17:17:35.6352077,90,1,myTest.search,mysql
2017-05-24 17:17:35.6352077,90,1,CurrentDate,2017-05-24 05:17:35
2017-05-24 17:17:35.6652077,71,1,myTest.search,mssql
2017-05-24 17:17:35.6652077,71,1,CurrentDate,2017-05-24 05:17:35
2017-05-24 17:17:36.3392122,45,2,myTest.search,java
2017-05-24 17:17:36.3392122,45,2,CurrentDate,2017-05-24 05:17:36
2017-05-24 17:17:36.3762127,33,2,myTest.search,newtron
2017-05-24 17:17:36.3772127,33,2,CurrentDate,2017-05-24 05:17:36
2017-05-24 17:17:36.7332214,31,2,myTest.search,books
2017-05-24 17:17:36.7332214,31,2,CurrentDate,2017-05-24 05:17:36
2017-05-24 17:17:37.2952245,3,7,myTest.search,c#code
2017-05-24 17:17:37.2952245,3,7,CurrentDate,2017-05-24 05:17:37
2017-05-24 17:17:38.4812349,2,6,myTest.search,gst
2017-05-24 17:17:38.4822349,2,6,CurrentDate,2017-05-24 05:17:38
2017-05-24 17:17:38.4852351,26,3,myTest.search,code
2017-05-24 17:17:38.4862352,26,3,CurrentDate,2017-05-24 05:17:38
2017-05-24 17:17:38.6692423,25,3,myTest.search,niagra
2017-05-24 17:17:38.6692423,25,3,CurrentDate,2017-05-24 05:17:38
2017-05-24 17:17:42.5873136,23,2,myTest.search,bookcenter
2017-05-24 17:17:42.5873136,23,2,CurrentDate,2017-05-24 05:17:42
2017-05-24 17:17:45.6973425,6,6,myTest.search,learngo
2017-05-24 17:17:45.7073426,6,6,CurrentDate,2017-05-24 05:17:45
2017-05-24 17:17:46.1813501,15,4,myTest.search,learnc++
2017-05-24 17:17:46.1913502,15,4,CurrentDate,2017-05-24 05:17:46
2017-05-24 17:17:47.3113679,85,1,myTest.search,mysql
2017-05-24 17:17:47.3113679,85,1,CurrentDate,2017-05-24 05:17:47
2017-05-24 17:17:47.8853784,94,1,myTest.search,mssql
2017-05-24 17:17:47.8953784,94,1,CurrentDate,2017-05-24 05:17:47
2017-05-24 17:17:47.8953784,8,5,myTest.search,java
2017-05-24 17:17:47.8953784,8,5,CurrentDate,2017-05-24 05:17:47
2017-05-24 17:17:48.0153819,10,4,myTest.search,newtron
2017-05-24 17:17:48.0153819,10,4,CurrentDate,2017-05-24 05:17:48
2017-05-24 17:17:48.0453820,16,3,myTest.search,books
2017-05-24 17:17:48.0653820,12,4,myTest.search,c#code
2017-05-24 17:17:48.1253821,16,3,CurrentDate,2017-05-24 05:17:48
2017-05-24 17:17:48.1453821,22,3,myTest.search,gst
2017-05-24 17:17:48.2653823,20,3,myTest.search,code
2017-05-24 17:17:48.3353824,22,3,CurrentDate,2017-05-24 05:17:48
2017-05-24 17:17:48.4153825,12,4,CurrentDate,2017-05-24 05:17:48
2017-05-24 17:17:48.4153825,20,3,CurrentDate,2017-05-24 05:17:48
2017-05-24 17:17:53.8234497,39,3,myTest.search,niagra
2017-05-24 17:17:53.8334497,39,3,CurrentDate,2017-05-24 05:17:53
2017-05-24 17:17:53.8334497,57,2,myTest.search,bookcenter
2017-05-24 17:17:53.8334497,57,2,CurrentDate,2017-05-24 05:17:53
2017-05-24 17:17:59.2145471,100,1,myTest.search,learngo
2017-05-24 17:17:59.2165472,100,1,CurrentDate,2017-05-24 05:17:59
2017-05-24 17:18:04.3646363,61,2,myTest.search,learnc++
2017-05-24 17:18:04.3646363,61,2,CurrentDate,2017-05-24 05:18:04
