loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,49,99.020,0.984,0,693.140
'',00:00:06,0,16,140.206,0.474,0,373.883
