loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,14,539.840,1.137,0,3778.883
'',00:00:07,0,9,301.587,0.477,0,1357.142
