loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,23,340.903,0.348,0,1120.111
'',00:00:10,0,53,393.022,1.350,0,2975.740
'',00:00:15,0,45,398.255,1.015,0,2560.210
'',00:00:20,0,42,384.576,0.826,0,2307.456
'',00:00:25,0,51,336.950,1.348,0,2454.924
'',00:00:26,0,7,418.492,0.076,0,418.492
