loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,99,363.486,5.796,0,35985.085
'',00:00:06,0,18,449.597,2.537,0,4046.374
