RequestedAt, User, Iteration, Parameter, Value
2017-05-24 16:26:20.2004354,5,2,CurrentDate,2017-05-24 04:26:20
2017-05-24 16:26:21.1654370,11,1,myTest.search,bookcenter
2017-05-24 16:26:21.1654370,11,1,CurrentDate,2017-05-24 04:26:21
2017-05-24 16:26:21.6834387,2,3,myTest.search,learngo
2017-05-24 16:26:21.6834387,2,3,CurrentDate,2017-05-24 04:26:21
2017-05-24 16:26:21.9884394,13,1,myTest.search,learnc++
2017-05-24 16:26:21.9884394,13,1,CurrentDate,2017-05-24 04:26:21
2017-05-24 16:26:22.2484398,7,2,myTest.search,mysql
2017-05-24 16:26:22.2584398,7,2,CurrentDate,2017-05-24 04:26:22
2017-05-24 16:26:22.9414409,8,2,myTest.search,mssql
2017-05-24 16:26:22.9414409,8,2,CurrentDate,2017-05-24 04:26:22
2017-05-24 16:26:23.1824413,12,1,myTest.search,java
2017-05-24 16:26:23.1824413,12,1,CurrentDate,2017-05-24 04:26:23
2017-05-24 16:26:23.6324420,4,3,myTest.search,newtron
2017-05-24 16:26:23.6324420,4,3,CurrentDate,2017-05-24 04:26:23
2017-05-24 16:26:24.0964428,14,1,myTest.search,books
2017-05-24 16:26:24.0964428,14,1,CurrentDate,2017-05-24 04:26:24
2017-05-24 16:26:24.8104440,6,3,myTest.search,c#code
2017-05-24 16:26:24.8104440,6,3,CurrentDate,2017-05-24 04:26:24
2017-05-24 16:26:25.4594455,9,2,myTest.search,gst
2017-05-24 16:26:25.4594455,9,2,CurrentDate,2017-05-24 04:26:25
2017-05-24 16:26:25.7414471,3,3,myTest.search,code
2017-05-24 16:26:25.7414471,3,3,CurrentDate,2017-05-24 04:26:25
2017-05-24 16:26:26.4124481,15,1,myTest.search,niagra
2017-05-24 16:26:26.4124481,15,1,CurrentDate,2017-05-24 04:26:26
2017-05-24 16:26:26.6144496,16,1,myTest.search,bookcenter
2017-05-24 16:26:26.6144496,16,1,CurrentDate,2017-05-24 04:26:26
2017-05-24 16:26:27.0464514,10,2,myTest.search,learngo
2017-05-24 16:26:27.0464514,10,2,CurrentDate,2017-05-24 04:26:27
2017-05-24 16:26:28.4024581,17,1,myTest.search,learnc++
2017-05-24 16:26:28.4024581,17,1,CurrentDate,2017-05-24 04:26:28
2017-05-24 16:26:29.9374644,1,4,myTest.search,mysql
2017-05-24 16:26:29.9374644,1,4,CurrentDate,2017-05-24 04:26:29
2017-05-24 16:26:30.9284659,5,3,myTest.search,mssql
2017-05-24 16:26:30.9284659,5,3,CurrentDate,2017-05-24 04:26:30
2017-05-24 16:26:31.9724698,2,4,myTest.search,java
2017-05-24 16:26:31.9724698,2,4,CurrentDate,2017-05-24 04:26:31
2017-05-24 16:26:32.0224699,13,2,myTest.search,newtron
2017-05-24 16:26:32.0224699,13,2,CurrentDate,2017-05-24 04:26:32
2017-05-24 16:26:32.0624699,12,2,myTest.search,books
2017-05-24 16:26:32.0624699,12,2,CurrentDate,2017-05-24 04:26:32
2017-05-24 16:26:33.5234720,19,1,myTest.search,c#code
2017-05-24 16:26:33.5234720,19,1,CurrentDate,2017-05-24 04:26:33
2017-05-24 16:26:33.6734722,14,2,myTest.search,gst
2017-05-24 16:26:33.6734722,14,2,CurrentDate,2017-05-24 04:26:33
2017-05-24 16:26:33.7734724,11,2,myTest.search,code
2017-05-24 16:26:33.7734724,11,2,CurrentDate,2017-05-24 04:26:33
2017-05-24 16:26:34.3764751,18,1,myTest.search,niagra
2017-05-24 16:26:34.3764751,18,1,CurrentDate,2017-05-24 04:26:34
2017-05-24 16:26:35.1254800,7,3,myTest.search,bookcenter
2017-05-24 16:26:35.1254800,7,3,CurrentDate,2017-05-24 04:26:35
2017-05-24 16:26:35.1754800,10,3,myTest.search,learngo
2017-05-24 16:26:35.1754800,10,3,CurrentDate,2017-05-24 04:26:35
2017-05-24 16:26:35.9754812,4,4,myTest.search,learnc++
2017-05-24 16:26:35.9754812,4,4,CurrentDate,2017-05-24 04:26:35
2017-05-24 16:26:36.6694846,9,3,myTest.search,mysql
2017-05-24 16:26:36.6694846,9,3,CurrentDate,2017-05-24 04:26:36
2017-05-24 16:26:39.3114957,23,1,myTest.search,mssql
2017-05-24 16:26:39.3114957,23,1,CurrentDate,2017-05-24 04:26:39
2017-05-24 16:26:39.3614957,6,4,myTest.search,java
2017-05-24 16:26:39.6724962,6,4,CurrentDate,2017-05-24 04:26:39
2017-05-24 16:26:40.7244978,20,1,myTest.search,newtron
2017-05-24 16:26:40.7244978,20,1,CurrentDate,2017-05-24 04:26:40
2017-05-24 16:26:40.8144979,21,1,myTest.search,books
2017-05-24 16:26:40.8144979,21,1,CurrentDate,2017-05-24 04:26:40
2017-05-24 16:26:40.9844982,8,3,myTest.search,c#code
2017-05-24 16:26:40.9844982,8,3,CurrentDate,2017-05-24 04:26:40
2017-05-24 16:26:41.2844986,15,2,myTest.search,gst
2017-05-24 16:26:41.2844986,15,2,CurrentDate,2017-05-24 04:26:41
2017-05-24 16:26:49.2435258,24,1,myTest.search,mssql
2017-05-24 16:26:49.2445259,24,1,CurrentDate,2017-05-24 04:26:49
2017-05-24 16:26:44.1875101,16,2,myTest.search,code
2017-05-24 16:26:44.1875101,16,2,CurrentDate,2017-05-24 04:26:44
2017-05-24 16:26:44.9465127,3,4,myTest.search,niagra
2017-05-24 16:26:44.9465127,3,4,CurrentDate,2017-05-24 04:26:44
2017-05-24 16:26:46.5205174,27,1,myTest.search,bookcenter
2017-05-24 16:26:46.5305174,27,1,CurrentDate,2017-05-24 04:26:46
2017-05-24 16:26:46.7625190,22,1,myTest.search,learngo
2017-05-24 16:26:46.7625190,22,1,CurrentDate,2017-05-24 04:26:46
2017-05-24 16:26:47.4135222,28,1,myTest.search,learnc++
2017-05-24 16:26:47.4135222,28,1,CurrentDate,2017-05-24 04:26:47
2017-05-24 16:26:47.6735225,25,1,myTest.search,mysql
2017-05-24 16:26:47.6835225,25,1,CurrentDate,2017-05-24 04:26:47
2017-05-24 16:26:49.4695271,30,1,myTest.search,java
2017-05-24 16:26:49.4705271,30,1,CurrentDate,2017-05-24 04:26:49
2017-05-24 16:26:49.5295277,17,2,myTest.search,newtron
2017-05-24 16:26:49.5295277,17,2,CurrentDate,2017-05-24 04:26:49
2017-05-24 16:26:49.9095282,1,5,myTest.search,books
2017-05-24 16:26:49.9095282,1,5,CurrentDate,2017-05-24 04:26:49
2017-05-24 16:26:50.2195287,29,1,myTest.search,c#code
2017-05-24 16:26:50.2195287,29,1,CurrentDate,2017-05-24 04:26:50
2017-05-24 16:26:50.9535321,26,1,myTest.search,gst
2017-05-24 16:26:50.9535321,26,1,CurrentDate,2017-05-24 04:26:50
2017-05-24 16:26:52.6255402,5,4,myTest.search,code
2017-05-24 16:26:52.6255402,5,4,CurrentDate,2017-05-24 04:26:52
2017-05-24 16:26:56.1825678,34,1,myTest.search,niagra
2017-05-24 16:26:56.1825678,34,1,CurrentDate,2017-05-24 04:26:56
2017-05-24 16:26:56.7375744,38,1,myTest.search,bookcenter
2017-05-24 16:26:56.7385745,38,1,CurrentDate,2017-05-24 04:26:56
2017-05-24 16:26:56.9085753,35,1,myTest.search,learngo
2017-05-24 16:26:56.9085753,35,1,CurrentDate,2017-05-24 04:26:56
2017-05-24 16:26:58.3865918,40,1,myTest.search,learnc++
2017-05-24 16:26:58.3865918,40,1,CurrentDate,2017-05-24 04:26:58
2017-05-24 16:26:58.4065918,14,3,myTest.search,mysql
2017-05-24 16:26:58.4065918,14,3,CurrentDate,2017-05-24 04:26:58
2017-05-24 16:26:58.5585943,4,5,myTest.search,mssql
2017-05-24 16:26:58.5585943,4,5,CurrentDate,2017-05-24 04:26:58
2017-05-24 16:26:58.6185944,37,1,myTest.search,java
2017-05-24 16:26:58.6185944,37,1,CurrentDate,2017-05-24 04:26:58
2017-05-24 16:26:58.6485945,36,1,myTest.search,newtron
2017-05-24 16:26:58.6485945,36,1,CurrentDate,2017-05-24 04:26:58
2017-05-24 16:26:58.8585948,32,1,myTest.search,books
2017-05-24 16:26:58.8585948,32,1,CurrentDate,2017-05-24 04:26:58
2017-05-24 16:26:59.2076002,10,4,myTest.search,c#code
2017-05-24 16:26:59.2076002,10,4,CurrentDate,2017-05-24 04:26:59
2017-05-24 16:26:59.5696126,3,5,myTest.search,gst
2017-05-24 16:26:59.5696126,3,5,CurrentDate,2017-05-24 04:26:59
2017-05-24 16:26:59.6716150,42,1,myTest.search,code
2017-05-24 16:26:59.6716150,8,4,myTest.search,niagra
2017-05-24 16:26:59.6716150,42,1,CurrentDate,2017-05-24 04:26:59
2017-05-24 16:26:59.6716150,8,4,CurrentDate,2017-05-24 04:26:59
2017-05-24 16:26:59.7936170,6,5,myTest.search,bookcenter
2017-05-24 16:26:59.7936170,6,5,CurrentDate,2017-05-24 04:26:59
2017-05-24 16:26:59.8476195,13,3,myTest.search,learngo
2017-05-24 16:26:59.8476195,13,3,CurrentDate,2017-05-24 04:26:59
2017-05-24 16:26:59.8476195,21,2,myTest.search,learnc++
2017-05-24 16:26:59.8476195,21,2,CurrentDate,2017-05-24 04:26:59
2017-05-24 16:27:00.4736319,2,5,myTest.search,mysql
2017-05-24 16:27:00.4736319,2,5,CurrentDate,2017-05-24 04:27:00
2017-05-24 16:27:00.7936323,18,2,myTest.search,mssql
2017-05-24 16:27:00.7936323,18,2,CurrentDate,2017-05-24 04:27:00
2017-05-24 16:27:01.3956439,9,4,myTest.search,java
2017-05-24 16:27:01.3956439,9,4,CurrentDate,2017-05-24 04:27:01
2017-05-24 16:27:01.6056442,31,1,myTest.search,newtron
2017-05-24 16:27:01.6056442,31,1,CurrentDate,2017-05-24 04:27:01
2017-05-24 16:27:01.6856443,7,4,myTest.search,books
2017-05-24 16:27:01.6856443,7,4,CurrentDate,2017-05-24 04:27:01
2017-05-24 16:27:02.3496488,16,3,myTest.search,c#code
2017-05-24 16:27:02.4396489,23,2,myTest.search,gst
2017-05-24 16:27:02.8896496,23,2,CurrentDate,2017-05-24 04:27:02
2017-05-24 16:27:02.8896496,39,1,myTest.search,code
2017-05-24 16:27:02.8896496,39,1,CurrentDate,2017-05-24 04:27:02
2017-05-24 16:27:03.0296498,16,3,CurrentDate,2017-05-24 04:27:03
2017-05-24 16:27:03.0796498,41,1,myTest.search,niagra
2017-05-24 16:27:03.0896498,41,1,CurrentDate,2017-05-24 04:27:03
2017-05-24 16:27:03.8106509,19,2,myTest.search,bookcenter
2017-05-24 16:27:03.8106509,19,2,CurrentDate,2017-05-24 04:27:03
2017-05-24 16:27:07.6066906,33,1,myTest.search,learngo
2017-05-24 16:27:07.6066906,33,1,CurrentDate,2017-05-24 04:27:07
2017-05-24 16:27:07.8076926,15,3,myTest.search,learnc++
2017-05-24 16:27:07.8076926,15,3,CurrentDate,2017-05-24 04:27:07
2017-05-24 16:27:08.5716984,12,3,myTest.search,mysql
2017-05-24 16:27:08.5716984,12,3,CurrentDate,2017-05-24 04:27:08
2017-05-24 16:27:08.5716984,11,3,myTest.search,mssql
2017-05-24 16:27:08.5716984,11,3,CurrentDate,2017-05-24 04:27:08
2017-05-24 16:27:10.0602201,20,2,myTest.search,java
2017-05-24 16:27:10.0602201,20,2,CurrentDate,2017-05-24 04:27:10
2017-05-24 16:27:11.6532387,28,2,myTest.search,newtron
2017-05-24 16:27:11.6532387,28,2,CurrentDate,2017-05-24 04:27:11
2017-05-24 16:27:11.6732387,44,1,myTest.search,books
2017-05-24 16:27:11.6832388,44,1,CurrentDate,2017-05-24 04:27:11
2017-05-24 16:27:12.4622521,45,1,myTest.search,c#code
2017-05-24 16:27:12.4622521,45,1,CurrentDate,2017-05-24 04:27:12
2017-05-24 16:27:12.4722521,17,3,myTest.search,gst
2017-05-24 16:27:12.4722521,17,3,CurrentDate,2017-05-24 04:27:12
2017-05-24 16:27:12.4722521,43,1,myTest.search,code
2017-05-24 16:27:12.4722521,43,1,CurrentDate,2017-05-24 04:27:12
2017-05-24 16:27:19.3223331,1,6,myTest.search,niagra
2017-05-24 16:27:19.3223331,1,6,CurrentDate,2017-05-24 04:27:19
2017-05-24 16:27:21.0633568,22,2,myTest.search,bookcenter
2017-05-24 16:27:21.0633568,22,2,CurrentDate,2017-05-24 04:27:21
2017-05-24 16:27:31.8144874,29,2,myTest.search,learngo
2017-05-24 16:27:31.8144874,29,2,CurrentDate,2017-05-24 04:27:31
2017-05-24 16:27:34.3440122,27,2,myTest.search,learnc++
2017-05-24 16:27:34.3450122,27,2,CurrentDate,2017-05-24 04:27:34
2017-05-24 16:27:39.9480855,38,2,myTest.search,mysql
2017-05-24 16:27:39.9480855,38,2,CurrentDate,2017-05-24 04:27:39
2017-05-24 16:27:42.8511137,52,1,myTest.search,mssql
2017-05-24 16:27:42.8521138,52,1,CurrentDate,2017-05-24 04:27:42
2017-05-24 16:27:44.7541372,4,6,myTest.search,java
2017-05-24 16:27:44.7541372,4,6,CurrentDate,2017-05-24 04:27:44
2017-05-24 16:27:44.8311388,46,1,myTest.search,newtron
2017-05-24 16:27:44.8321389,46,1,CurrentDate,2017-05-24 04:27:44
2017-05-24 16:27:45.0761450,36,2,myTest.search,books
2017-05-24 16:27:45.0761450,36,2,CurrentDate,2017-05-24 04:27:45
2017-05-24 16:27:45.0761450,55,1,myTest.search,c#code
2017-05-24 16:27:45.0761450,55,1,CurrentDate,2017-05-24 04:27:45
2017-05-24 16:27:51.7262124,35,2,myTest.search,gst
2017-05-24 16:27:51.7262124,35,2,CurrentDate,2017-05-24 04:27:51
2017-05-24 16:27:56.4882425,50,1,myTest.search,code
2017-05-24 16:27:56.4892425,50,1,CurrentDate,2017-05-24 04:27:56
2017-05-24 16:27:59.7112884,47,1,myTest.search,niagra
2017-05-24 16:27:59.7112884,47,1,CurrentDate,2017-05-24 04:27:59
2017-05-24 16:28:00.4913040,49,1,myTest.search,bookcenter
2017-05-24 16:28:00.4913040,49,1,CurrentDate,2017-05-24 04:28:00
2017-05-24 16:28:02.6583292,8,5,myTest.search,learngo
2017-05-24 16:28:02.6683292,8,5,CurrentDate,2017-05-24 04:28:02
2017-05-24 16:28:04.7703557,67,1,myTest.search,learnc++
2017-05-24 16:28:04.7703557,67,1,CurrentDate,2017-05-24 04:28:04
2017-05-24 16:28:05.0143585,34,2,myTest.search,mysql
2017-05-24 16:28:05.0143585,34,2,CurrentDate,2017-05-24 04:28:05
