loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,6,315.064,0.341,0,1890.382
'',00:00:09,0,29,202.694,1.122,0,2939.056
