loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,7,496.601,0.325,0,3476.207
'',00:00:10,0,5,702.566,0.598,0,1756.416
'',00:00:15,0,0,0.000,0.000,0,0.000
'',00:00:20,0,0,0.000,0.000,0,0.000
'',00:00:25,0,2,1085.844,0.315,0,2171.688
'',00:00:29,0,9,288.319,0.030,0,2594.868
