loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,26,133.786,0.549,0,496.919
'',00:00:10,0,52,117.802,1.096,0,875.103
'',00:00:15,0,52,169.129,1.100,0,1256.385
'',00:00:20,0,32,133.958,0.742,0,612.381
'',00:00:25,0,42,236.959,0.861,0,1421.753
'',00:00:30,0,3,2022.476,0.185,0,3033.715
'',00:00:35,0,80,1085.106,1.114,0,12401.215
'',00:00:40,0,78,230.507,2.212,0,2568.509
'',00:00:44,0,48,237.840,0.943,0,1630.904
