loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,13,266.525,0.338,0,3464.828
'',00:00:10,0,1,3675.543,0.533,0,3675.543
'',00:00:15,0,0,0.000,0.000,0,0.000
'',00:00:20,0,0,0.000,0.000,0,0.000
'',00:00:25,0,15,270.909,0.352,0,4063.633
'',00:00:27,0,1,3134.716,0.502,0,3134.716
