RequestedAt, User, Iteration, Parameter, Value
2017-05-24 18:24:43.1271412,17,6,CurrentDate,2017-05-24 06:24:40
2017-05-24 18:24:43.1731439,22,7,myTest.search,newtron
2017-05-24 18:24:43.1731439,22,7,CurrentDate,2017-05-24 06:24:38
2017-05-24 18:24:43.1741439,16,5,myTest.search,books
2017-05-24 18:24:43.1741439,16,5,CurrentDate,2017-05-24 06:24:36
2017-05-24 18:24:43.1751440,21,6,myTest.search,c#code
2017-05-24 18:24:43.1751440,21,6,CurrentDate,2017-05-24 06:24:41
2017-05-24 18:24:43.1891448,18,6,myTest.search,gst
2017-05-24 18:24:43.1891448,18,6,CurrentDate,2017-05-24 06:24:36
2017-05-24 18:24:43.2031456,19,6,myTest.search,code
2017-05-24 18:24:43.2031456,19,6,CurrentDate,2017-05-24 06:24:40
2017-05-24 18:24:43.2181464,23,5,myTest.search,niagra
2017-05-24 18:24:43.2181464,23,5,CurrentDate,2017-05-24 06:24:40
2017-05-24 18:24:43.2251468,35,5,myTest.search,bookcenter
2017-05-24 18:24:43.2251468,35,5,CurrentDate,2017-05-24 06:24:38
2017-05-24 18:24:43.2261469,15,6,myTest.search,learngo
2017-05-24 18:24:43.2261469,15,6,CurrentDate,2017-05-24 06:24:41
2017-05-24 18:24:43.2541485,33,4,myTest.search,learnc++
2017-05-24 18:24:43.2541485,33,4,CurrentDate,2017-05-24 06:24:42
2017-05-24 18:24:43.2811500,20,4,myTest.search,mysql
2017-05-24 18:24:43.2811500,20,4,CurrentDate,2017-05-24 06:24:40
2017-05-24 18:24:43.3331530,34,6,myTest.search,mssql
2017-05-24 18:24:43.3331530,34,6,CurrentDate,2017-05-24 06:24:40
2017-05-24 18:24:43.4471595,24,6,myTest.search,java
2017-05-24 18:24:43.4471595,24,6,CurrentDate,2017-05-24 06:24:42
2017-05-24 18:24:43.4791614,2,8,myTest.search,newtron
2017-05-24 18:24:43.4791614,2,8,CurrentDate,2017-05-24 06:24:36
2017-05-24 18:24:43.4821615,5,9,myTest.search,books
2017-05-24 18:24:43.4821615,5,9,CurrentDate,2017-05-24 06:24:38
2017-05-24 18:24:43.4821615,50,4,myTest.search,c#code
2017-05-24 18:24:43.4821615,50,4,CurrentDate,2017-05-24 06:24:39
2017-05-24 18:24:43.4831616,8,8,myTest.search,gst
2017-05-24 18:24:43.4831616,8,8,CurrentDate,2017-05-24 06:24:39
2017-05-24 18:24:43.4841616,6,7,myTest.search,code
2017-05-24 18:24:43.4841616,6,7,CurrentDate,2017-05-24 06:24:39
2017-05-24 18:24:43.5081630,4,7,myTest.search,niagra
2017-05-24 18:24:43.5081630,4,7,CurrentDate,2017-05-24 06:24:39
2017-05-24 18:24:43.5711666,3,9,myTest.search,bookcenter
2017-05-24 18:24:43.5711666,3,9,CurrentDate,2017-05-24 06:24:39
2017-05-24 18:24:43.5871675,9,6,myTest.search,learngo
2017-05-24 18:24:43.5871675,9,6,CurrentDate,2017-05-24 06:24:41
2017-05-24 18:24:43.5891677,10,6,myTest.search,learnc++
2017-05-24 18:24:43.5891677,10,6,CurrentDate,2017-05-24 06:24:37
2017-05-24 18:24:43.5891677,12,6,myTest.search,mysql
2017-05-24 18:24:43.5891677,12,6,CurrentDate,2017-05-24 06:24:41
2017-05-24 18:24:43.5941679,7,6,myTest.search,mssql
2017-05-24 18:24:43.5941679,7,6,CurrentDate,2017-05-24 06:24:41
2017-05-24 18:24:43.5941679,36,4,myTest.search,java
2017-05-24 18:24:43.5941679,36,4,CurrentDate,2017-05-24 06:24:39
2017-05-24 18:24:43.5941679,11,8,myTest.search,newtron
2017-05-24 18:24:43.5941679,11,8,CurrentDate,2017-05-24 06:24:41
2017-05-24 18:24:43.6831730,46,4,myTest.search,books
2017-05-24 18:24:43.6831730,46,4,CurrentDate,2017-05-24 06:24:37
2017-05-24 18:24:43.7111746,45,4,myTest.search,c#code
2017-05-24 18:24:43.7111746,45,4,CurrentDate,2017-05-24 06:24:42
2017-05-24 18:24:43.7281756,48,4,myTest.search,gst
2017-05-24 18:24:43.7281756,48,4,CurrentDate,2017-05-24 06:24:38
2017-05-24 18:24:43.7311758,47,3,myTest.search,code
2017-05-24 18:24:43.7311758,47,3,CurrentDate,2017-05-24 06:24:41
