loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,17,340.637,1.153,0,2895.418
'',00:00:08,0,24,256.651,1.107,0,3079.807
