loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,47,131.669,0.925,0,884.060
'',00:00:10,0,29,103.113,0.570,0,427.181
'',00:00:15,0,52,115.867,1.075,0,860.726
'',00:00:20,0,56,133.417,1.143,0,1067.333
'',00:00:25,0,5,149.851,0.188,0,249.752
'',00:00:30,0,3,132.012,0.019,0,396.035
'',00:00:35,0,130,143.915,2.691,0,2672.698
'',00:00:40,0,26,280.579,0.557,0,1042.150
'',00:00:40,0,2,126.126,0.016,0,126.126
