loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,15,300.488,0.474,0,2253.656
'',00:00:10,0,27,235.311,1.115,0,3176.696
