loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,21,282.902,1.163,0,2970.470
'',00:00:09,0,22,276.154,1.269,0,3037.691
