loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,24,316.140,1.170,0,7587.372
'',00:00:05,0,1,1119.402,0.413,0,1119.402
