loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,10,289.024,0.346,0,1445.119
'',00:00:09,0,28,218.917,1.117,0,3064.844
