loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,24,224.488,1.170,0,2693.857
'',00:00:07,0,12,200.003,0.460,0,1200.020
