RequestedAt, User, Iteration, Parameter, Value
2017-05-23 20:41:21.1906859,1,1,myTest.search,books
2017-05-23 20:41:21.1906859,1,1,myTest.search1,book
2017-05-23 20:41:22.6406879,1,1,myTest.search,books
2017-05-23 20:41:22.6406879,1,1,myTest.search1,book
2017-05-23 20:41:24.1206900,1,1,myTest.search,books
2017-05-23 20:41:24.1206900,1,1,myTest.search1,book
2017-05-23 20:41:28.7486973,1,2,myTest.search,c#code
2017-05-23 20:41:28.7486973,1,2,myTest.search1,learngo
2017-05-23 20:41:30.4286996,1,2,myTest.search,c#code
2017-05-23 20:41:30.4286996,1,2,myTest.search1,learngo
2017-05-23 20:41:31.6887014,1,2,myTest.search,c#code
2017-05-23 20:41:31.6887014,1,2,myTest.search1,learngo
2017-05-23 20:41:39.9787146,1,3,myTest.search,gst
2017-05-23 20:41:39.9787146,1,3,myTest.search1,gst
2017-05-23 20:41:41.2367178,1,3,myTest.search,gst
2017-05-23 20:41:41.2367178,1,3,myTest.search1,gst
2017-05-23 20:41:43.1847209,1,3,myTest.search,gst
2017-05-23 20:41:43.1847209,1,3,myTest.search1,gst
2017-05-23 20:41:48.9047289,1,4,myTest.search,code
2017-05-23 20:41:48.9047289,1,4,myTest.search1,code
2017-05-23 20:41:50.5847313,1,4,myTest.search,code
2017-05-23 20:41:50.5847313,1,4,myTest.search1,code
2017-05-23 20:41:52.9507366,1,4,myTest.search,code
2017-05-23 20:41:52.9507366,1,4,myTest.search1,code
2017-05-23 20:41:58.7462466,1,5,myTest.search,niagra
2017-05-23 20:41:58.7462466,1,5,myTest.search1,coal
2017-05-23 20:42:00.1787486,1,5,myTest.search,niagra
2017-05-23 20:42:00.1787486,1,5,myTest.search1,coal
2017-05-23 20:42:01.6037507,1,5,myTest.search,niagra
2017-05-23 20:42:01.6037507,1,5,myTest.search1,coal
2017-05-23 20:42:08.7437607,1,6,myTest.search,bookcenter
2017-05-23 20:42:08.7437607,1,6,myTest.search1,bc
2017-05-23 20:42:10.0887841,1,6,myTest.search,bookcenter
2017-05-23 20:42:10.0887841,1,6,myTest.search1,bc
2017-05-23 20:42:11.3287858,1,6,myTest.search,bookcenter
2017-05-23 20:42:11.3287858,1,6,myTest.search1,bc
2017-05-23 20:42:15.5487917,1,7,myTest.search,learngo
2017-05-23 20:42:15.5487917,1,7,myTest.search1,code
2017-05-23 20:42:16.7637935,1,7,myTest.search,learngo
2017-05-23 20:42:16.7637935,1,7,myTest.search1,code
2017-05-23 20:42:17.8607960,1,7,myTest.search,learngo
2017-05-23 20:42:17.8607960,1,7,myTest.search1,code
2017-05-23 20:42:23.5508039,1,8,myTest.search,learnc++
2017-05-23 20:42:23.5508039,1,8,myTest.search1,code
2017-05-23 20:42:24.7628063,1,8,myTest.search,learnc++
2017-05-23 20:42:24.7628063,1,8,myTest.search1,code
2017-05-23 20:42:25.9828080,1,8,myTest.search,learnc++
2017-05-23 20:42:25.9828080,1,8,myTest.search1,code
2017-05-23 20:42:30.3628141,1,9,myTest.search,mysql
2017-05-23 20:42:30.3628141,1,9,myTest.search1,code
2017-05-23 20:42:31.4928157,1,9,myTest.search,mysql
2017-05-23 20:42:31.4928157,1,9,myTest.search1,code
2017-05-23 20:42:32.8628176,1,9,myTest.search,mysql
2017-05-23 20:42:32.8628176,1,9,myTest.search1,code
2017-05-23 20:42:37.4978242,1,10,myTest.search,mssql
2017-05-23 20:42:37.4978242,1,10,myTest.search1,code
2017-05-23 20:42:38.8978262,1,10,myTest.search,mssql
2017-05-23 20:42:38.8978262,1,10,myTest.search1,code
2017-05-23 20:42:40.0678278,1,10,myTest.search,mssql
2017-05-23 20:42:40.0678278,1,10,myTest.search1,code
2017-05-23 20:42:44.9178352,1,11,myTest.search,java
2017-05-23 20:42:44.9178352,1,11,myTest.search1,code
2017-05-23 20:42:46.2278370,1,11,myTest.search,java
2017-05-23 20:42:46.2278370,1,11,myTest.search1,code
2017-05-23 20:42:47.8778393,1,11,myTest.search,java
2017-05-23 20:42:47.8778393,1,11,myTest.search1,code
2017-05-23 20:42:53.0053480,1,12,myTest.search,newtron
2017-05-23 20:42:53.0053480,1,12,myTest.search1,code
2017-05-23 20:42:55.9153521,1,12,myTest.search,newtron
2017-05-23 20:42:55.9153521,1,12,myTest.search1,code
2017-05-23 20:42:57.8253548,1,12,myTest.search,newtron
2017-05-23 20:42:57.8253548,1,12,myTest.search1,code
2017-05-23 20:43:03.9453634,1,13,myTest.search,books
2017-05-23 20:43:03.9453634,1,13,myTest.search1,book
2017-05-23 20:43:05.2653652,1,13,myTest.search,books
2017-05-23 20:43:05.2653652,1,13,myTest.search1,book
2017-05-23 20:43:06.3263673,1,13,myTest.search,books
2017-05-23 20:43:06.3263673,1,13,myTest.search1,book
2017-05-23 20:43:11.0878762,1,14,myTest.search,c#code
2017-05-23 20:43:11.0878762,1,14,myTest.search1,learngo
2017-05-23 20:43:12.3778780,1,14,myTest.search,c#code
2017-05-23 20:43:12.3778780,1,14,myTest.search1,learngo
2017-05-23 20:43:14.1078806,1,14,myTest.search,c#code
2017-05-23 20:43:14.1078806,1,14,myTest.search1,learngo
