loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,26,116.378,0.555,0,432.263
'',00:00:09,0,25,124.703,0.548,0,445.369
