loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,7,288.828,0.346,0,2021.798
'',00:00:09,0,28,276.308,1.659,0,3868.309
