loadgenname,scenariotime,usercount,hitcount,avgrequestresponse,avgthroughput,errorcount,avgpageresponse
'',00:00:05,0,36,117.347,0.757,0,603.501
'',00:00:10,0,14,115.464,0.258,0,230.927
'',00:00:15,0,57,126.654,1.252,0,1031.324
'',00:00:20,0,0,0.000,0.000,0,0.000
'',00:00:25,0,3,105.616,0.019,0,316.847
'',00:00:26,0,17,117.897,0.474,0,286.322
